game_id,season,game_date,home_team,away_team,venue,capacity,attendance,min_ticket_price,home_score,away_score
4203,2021,2021-09-07,Las Vegas Aces,Seattle Storm,Michelob ULTRA Arena,12000,3647.0,49.98,54,75
4204,2021,2021-09-10,Las Vegas Aces,Dallas Wings,Michelob ULTRA Arena,12000,5929.0,49.44,84,74
4205,2021,2021-09-09,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,10000,2624.0,37.76,79,64
4206,2021,2021-09-10,Phoenix Mercury,New York Liberty,Footprint Center,14000,2997.0,59.35,70,81
4207,2021,2021-09-12,Phoenix Mercury,Minnesota Lynx,Footprint Center,14000,7755.0,58.75,69,85
4208,2021,2021-09-12,Indiana Fever,Los Angeles Sparks,Gainbridge Fieldhouse,20000,8987.0,52.89,72,71
4209,2021,2021-09-16,Las Vegas Aces,Washington Mystics,Michelob ULTRA Arena,12000,5724.0,64.87,81,60
4210,2021,2021-09-15,Chicago Sky,Minnesota Lynx,Wintrust Arena,10000,3594.0,44.63,74,67
4211,2021,2021-09-18,Indiana Fever,Seattle Storm,Gainbridge Fieldhouse,20000,8782.0,54.79,73,83
4212,2021,2021-09-19,Atlanta Dream,Phoenix Mercury,Gateway Center Arena,8500,,50.99,82,64
4213,2021,2021-09-19,Atlanta Dream,New York Liberty,Gateway Center Arena,8500,5301.0,56.39,74,79
4214,2021,2021-09-19,Minnesota Lynx,Connecticut Sun,Target Center,18000,5989.0,43.26,73,59
4215,2021,2021-09-21,Seattle Storm,Los Angeles Sparks,Climate Pledge Arena,18000,9771.0,34.88,84,66
4216,2021,2021-09-23,Dallas Wings,Phoenix Mercury,College Park Center,7000,2346.0,46.28,85,60
4217,2021,2021-09-23,Golden State Valkyries,Minnesota Lynx,Chase Center,18000,6370.0,44.65,62,80
4218,2021,2021-09-25,Minnesota Lynx,Atlanta Dream,Target Center,18000,7239.0,44.67,80,77
4219,2021,2021-09-24,Phoenix Mercury,Atlanta Dream,Footprint Center,14000,7214.0,43.42,74,82
4220,2021,2021-09-27,Phoenix Mercury,Indiana Fever,Footprint Center,14000,5393.0,42.76,76,85
4221,2021,2021-09-27,Los Angeles Sparks,Atlanta Dream,Crypto.com Arena,19000,7018.0,42.42,78,66
4222,2021,2021-09-28,Seattle Storm,Connecticut Sun,Climate Pledge Arena,18000,7801.0,59.44,70,67
4223,2021,2021-09-30,Washington Mystics,Seattle Storm,Entertainment & Sports Arena,4200,,50.18,71,72
4224,2021,2021-10-02,New York Liberty,Golden State Valkyries,Barclays Center,17000,8492.0,38.13,57,78
4225,2021,2021-10-01,Las Vegas Aces,Chicago Sky,Michelob ULTRA Arena,12000,3583.0,32.95,73,79
4226,2021,2021-10-02,Dallas Wings,Connecticut Sun,College Park Center,7000,4718.0,47.2,92,62
4227,2021,2021-10-04,Minnesota Lynx,New York Liberty,Target Center,18000,9658.0,43.79,75,66
4228,2021,2021-10-06,Connecticut Sun,Las Vegas Aces,Mohegan Sun Arena,10000,3494.0,39.31,65,77
4229,2021,2021-10-07,Golden State Valkyries,Minnesota Lynx,Chase Center,18000,8194.0,54.55,79,81
4230,2021,2021-10-08,Indiana Fever,Chicago Sky,Gainbridge Fieldhouse,20000,9231.0,43.87,80,87
4231,2021,2021-10-09,Los Angeles Sparks,Minnesota Lynx,Crypto.com Arena,19000,9206.0,58.56,76,71
4232,2021,2021-10-08,Phoenix Mercury,Dallas Wings,Footprint Center,14000,6251.0,42.03,63,76
4233,2021,2021-10-09,Connecticut Sun,Chicago Sky,Mohegan Sun Arena,10000,5832.0,59.21,50,76
4234,2021,2021-10-11,Indiana Fever,Los Angeles Sparks,Gainbridge Fieldhouse,20000,10660.0,61.68,79,79
4235,2021,2021-10-14,Seattle Storm,Dallas Wings,Climate Pledge Arena,18000,9651.0,56.92,61,88
4236,2021,2021-10-15,Connecticut Sun,Washington Mystics,Mohegan Sun Arena,10000,5459.0,42.22,70,79
4237,2021,2021-10-15,Dallas Wings,Atlanta Dream,College Park Center,7000,3053.0,64.08,64,83
4238,2021,2021-10-17,Washington Mystics,New York Liberty,Entertainment & Sports Arena,4200,2072.0,47.28,68,68
4239,2021,2021-10-16,Los Angeles Sparks,Golden State Valkyries,Crypto.com Arena,19000,,51.62,72,82
4240,2021,2021-10-17,Minnesota Lynx,Indiana Fever,Target Center,18000,11761.0,63.61,66,87
4241,2021,2021-10-19,Connecticut Sun,New York Liberty,Mohegan Sun Arena,10000,2439.0,46.32,65,97
4242,2021,2021-10-20,Seattle Storm,Connecticut Sun,Climate Pledge Arena,18000,9528.0,57.42,74,74
4243,2021,2021-10-20,Los Angeles Sparks,Phoenix Mercury,Crypto.com Arena,19000,11145.0,42.9,70,78
4244,2021,2021-10-21,Phoenix Mercury,Indiana Fever,Footprint Center,14000,5083.0,45.41,67,83
4245,2021,2021-10-24,Connecticut Sun,Las Vegas Aces,Mohegan Sun Arena,10000,4076.0,43.45,68,68
4246,2021,2021-10-25,Dallas Wings,Golden State Valkyries,College Park Center,7000,2519.0,33.73,83,66
4247,2021,2021-10-25,Los Angeles Sparks,Las Vegas Aces,Crypto.com Arena,19000,10957.0,37.68,74,81
4248,2021,2021-10-27,Chicago Sky,Los Angeles Sparks,Wintrust Arena,10000,4843.0,51.44,70,87
4249,2021,2021-10-27,Las Vegas Aces,Chicago Sky,Michelob ULTRA Arena,12000,5313.0,46.59,82,59
4250,2021,2021-10-28,Las Vegas Aces,Seattle Storm,Michelob ULTRA Arena,12000,8625.0,-1.0,87,67
4251,2021,2021-10-31,Phoenix Mercury,Dallas Wings,Footprint Center,14000,7293.0,55.52,94,81
4252,2021,2021-11-01,Chicago Sky,Connecticut Sun,Wintrust Arena,10000,2385.0,41.08,69,75
4253,2021,2021-10-31,Minnesota Lynx,Atlanta Dream,Target Center,18000,8209.0,45.98,62,85
4254,2021,2021-11-02,Connecticut Sun,Atlanta Dream,Mohegan Sun Arena,10000,1092.0,48.88,71,72
4255,2021,2021-11-03,New York Liberty,Seattle Storm,Barclays Center,17000,9570.0,66.0,88,65
4256,2021,2021-11-05,Indiana Fever,New York Liberty,Gainbridge Fieldhouse,20000,,47.94,76,70
4257,2021,2021-11-05,Atlanta Dream,Chicago Sky,Gateway Center Arena,8500,4696.0,47.93,61,84
4258,2021,2021-11-07,Minnesota Lynx,Golden State Valkyries,Target Center,18000,6472.0,34.62,69,78
4259,2021,2021-11-09,Connecticut Sun,Las Vegas Aces,Mohegan Sun Arena,10000,4251.0,-1.0,81,81
4260,2021,2021-11-08,Los Angeles Sparks,Las Vegas Aces,Crypto.com Arena,19000,14553.0,45.77,85,72
4261,2021,2021-11-11,Las Vegas Aces,Connecticut Sun,Michelob ULTRA Arena,12000,4464.0,35.85,76,68
4262,2021,2021-11-10,Connecticut Sun,New York Liberty,Mohegan Sun Arena,10000,2019.0,30.65,74,75
4263,2021,2021-11-13,Dallas Wings,Connecticut Sun,College Park Center,7000,2199.0,40.7,71,84
4264,2021,2021-11-12,Dallas Wings,Washington Mystics,College Park Center,7000,3430.0,41.02,73,81
4265,2021,2021-11-14,Los Angeles Sparks,Chicago Sky,Crypto.com Arena,19000,5987.0,52.04,75,71
4266,2021,2021-11-16,Dallas Wings,Minnesota Lynx,College Park Center,7000,4255.0,46.11,75,66
4267,2021,2021-11-17,Indiana Fever,Washington Mystics,Gainbridge Fieldhouse,20000,8491.0,42.98,57,98
4268,2021,2021-11-16,Atlanta Dream,Golden State Valkyries,Gateway Center Arena,8500,5111.0,36.86,82,77
4269,2021,2021-11-17,Las Vegas Aces,Washington Mystics,Michelob ULTRA Arena,12000,5599.0,45.44,84,77
4270,2021,2021-11-20,Indiana Fever,Chicago Sky,Gainbridge Fieldhouse,20000,9688.0,41.51,69,63
4271,2021,2021-11-20,New York Liberty,Los Angeles Sparks,Barclays Center,17000,11178.0,61.65,83,68
4272,2021,2021-11-21,Chicago Sky,Atlanta Dream,Wintrust Arena,0,6213.0,38.42,69,77
4273,2021,2021-11-24,Minnesota Lynx,Indiana Fever,Target Center,18000,5569.0,41.03,67,92
4274,2021,2021-11-24,Chicago Sky,Las Vegas Aces,Wintrust Arena,10000,6622.0,39.91,78,59
4275,2021,2021-11-26,Seattle Storm,Dallas Wings,Climate Pledge Arena,18000,9157.0,41.5,75,68
4276,2021,2021-11-27,Chicago Sky,Atlanta Dream,Wintrust Arena,10000,,41.96,87,67
4277,2021,2021-11-28,Chicago Sky,Connecticut Sun,Wintrust Arena,10000,5202.0,60.5,86,62
4278,2021,2021-11-28,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,0,3330.0,47.3,61,73
4279,2021,2021-11-28,Indiana Fever,Golden State Valkyries,Gainbridge Fieldhouse,20000,8369.0,37.38,60,76
4280,2021,2021-11-30,Las Vegas Aces,Golden State Valkyries,Michelob ULTRA Arena,12000,7609.0,52.91,77,69
4281,2021,2021-12-02,Los Angeles Sparks,Golden State Valkyries,Crypto.com Arena,19000,17542.0,53.02,60,85
4282,2021,2021-12-01,Golden State Valkyries,Phoenix Mercury,Chase Center,18000,10224.0,50.39,68,75
4283,2021,2021-12-02,Indiana Fever,Chicago Sky,Gainbridge Fieldhouse,20000,10254.0,55.58,47,84
4284,2021,2021-12-06,New York Liberty,Minnesota Lynx,Barclays Center,17000,8164.0,37.69,68,83
4285,2021,2021-12-05,Phoenix Mercury,Indiana Fever,Footprint Center,14000,7738.0,50.65,69,61
4286,2021,2021-12-07,Dallas Wings,Connecticut Sun,College Park Center,7000,2712.0,39.58,66,69
4287,2021,2021-12-09,Los Angeles Sparks,Indiana Fever,Crypto.com Arena,19000,,48.13,73,82
4288,2021,2021-12-09,New York Liberty,Las Vegas Aces,Barclays Center,17000,12173.0,55.89,69,80
4289,2021,2021-12-11,Chicago Sky,Connecticut Sun,Wintrust Arena,10000,5212.0,41.05,70,64
4290,2021,2021-12-11,Connecticut Sun,Seattle Storm,Mohegan Sun Arena,10000,4502.0,44.23,79,75
4291,2022,2022-05-17,Golden State Valkyries,Phoenix Mercury,Chase Center,18000,6890.0,56.4,65,74
4292,2022,2022-05-18,Washington Mystics,Indiana Fever,Entertainment & Sports Arena,4200,1513.0,49.33,74,77
4293,2022,2022-05-17,Seattle Storm,New York Liberty,Climate Pledge Arena,18000,8146.0,50.66,62,66
4294,2022,2022-05-20,Dallas Wings,Phoenix Mercury,College Park Center,7000,3328.0,54.99,85,62
4295,2022,2022-05-20,Indiana Fever,Washington Mystics,Gainbridge Fieldhouse,20000,8560.0,53.97,65,80
4296,2022,2022-05-22,Las Vegas Aces,Indiana Fever,Michelob ULTRA Arena,12000,6909.0,44.46,85,69
4297,2022,2022-05-21,Atlanta Dream,Seattle Storm,Gateway Center Arena,8500,6401.0,-1.0,76,73
4298,2022,2022-05-23,Chicago Sky,Atlanta Dream,Wintrust Arena,10000,4453.0,52.99,73,80
4299,2022,2022-05-24,New York Liberty,Connecticut Sun,Barclays Center,17000,9211.0,50.93,76,64
4300,2022,2022-05-26,Chicago Sky,Golden State Valkyries,Wintrust Arena,10000,3629.0,44.45,67,81
4301,2022,2022-05-26,New York Liberty,Los Angeles Sparks,Barclays Center,17000,6755.0,39.26,72,74
4302,2022,2022-05-28,Minnesota Lynx,Los Angeles Sparks,Target Center,18000,2997.0,48.84,62,82
4303,2022,2022-05-29,Chicago Sky,New York Liberty,Wintrust Arena,10000,7248.0,53.71,68,71
4304,2022,2022-05-29,Dallas Wings,Indiana Fever,College Park Center,7000,3207.0,-1.0,69,67
4305,2022,2022-06-01,Phoenix Mercury,New York Liberty,Footprint Center,14000,5895.0,50.75,92,48
4306,2022,2022-06-02,Indiana Fever,Phoenix Mercury,Gainbridge Fieldhouse,20000,,43.4,71,79
4307,2022,2022-06-01,Golden State Valkyries,Seattle Storm,Chase Center,18000,6810.0,50.83,74,76
4308,2022,2022-06-03,Los Angeles Sparks,Phoenix Mercury,Crypto.com Arena,19000,4623.0,46.21,83,73
4309,2022,2022-06-05,New York Liberty,Atlanta Dream,Barclays Center,17000,10614.0,57.54,69,88
4310,2022,2022-06-06,Dallas Wings,Connecticut Sun,College Park Center,7000,2151.0,27.66,84,67
4311,2022,2022-06-07,Seattle Storm,Los Angeles Sparks,Climate Pledge Arena,18000,6926.0,34.79,66,84
4312,2022,2022-06-07,Las Vegas Aces,Connecticut Sun,Michelob ULTRA Arena,12000,4559.0,48.4,76,80
4313,2022,2022-06-09,Minnesota Lynx,Las Vegas Aces,Target Center,18000,7869.0,40.97,73,77
4314,2022,2022-06-08,Connecticut Sun,Phoenix Mercury,Mohegan Sun Arena,10000,2152.0,29.53,77,85
4315,2022,2022-06-11,Las Vegas Aces,Los Angeles Sparks,Michelob ULTRA Arena,12000,8068.0,47.76,75,70
4316,2022,2022-06-13,Los Angeles Sparks,Las Vegas Aces,Crypto.com Arena,19000,9506.0,48.8,70,80
4317,2022,2022-06-13,Chicago Sky,Phoenix Mercury,Wintrust Arena,10000,2227.0,36.17,81,86
4318,2022,2022-06-15,Seattle Storm,Golden State Valkyries,Climate Pledge Arena,18000,,44.86,74,70
4319,2022,2022-06-15,Minnesota Lynx,Chicago Sky,Target Center,18000,,49.65,80,89
4320,2022,2022-06-15,Las Vegas Aces,Seattle Storm,Michelob ULTRA Arena,12000,7218.0,53.01,74,84
4321,2022,2022-06-16,Phoenix Mercury,Golden State Valkyries,Footprint Center,14000,6695.0,49.24,80,59
4322,2022,2022-06-19,Phoenix Mercury,Indiana Fever,Footprint Center,14000,7038.0,50.17,70,74
4323,2022,2022-06-19,Golden State Valkyries,Chicago Sky,Chase Center,18000,9097.0,53.36,92,69
4324,2022,2022-06-19,Phoenix Mercury,Washington Mystics,Footprint Center,14000,10825.0,49.19,77,68
4325,2022,2022-06-21,Las Vegas Aces,Phoenix Mercury,Michelob ULTRA Arena,12000,6563.0,35.17,65,74
4326,2022,2022-06-22,Minnesota Lynx,Dallas Wings,Target Center,18000,8936.0,46.51,56,82
4327,2022,2022-06-24,Connecticut Sun,Phoenix Mercury,Mohegan Sun Arena,10000,1730.0,35.07,60,78
4328,2022,2022-06-24,Washington Mystics,Golden State Valkyries,Entertainment & Sports Arena,4200,,43.92,76,60
4329,2022,2022-06-27,Washington Mystics,Phoenix Mercury,Entertainment & Sports Arena,4200,2105.0,48.73,76,75
4330,2022,2022-06-28,Phoenix Mercury,Seattle Storm,Footprint Center,14000,6282.0,47.47,82,71
4331,2022,2022-06-29,Las Vegas Aces,Atlanta Dream,Michelob ULTRA Arena,12000,5611.0,51.82,65,67
4332,2022,2022-06-29,Los Angeles Sparks,New York Liberty,Crypto.com Arena,19000,7695.0,31.06,74,85
4333,2022,2022-06-29,Las Vegas Aces,Seattle Storm,Michelob ULTRA Arena,12000,6562.0,37.34,66,55
4334,2022,2022-06-30,Las Vegas Aces,Dallas Wings,Michelob ULTRA Arena,12000,7998.0,59.98,84,62
4335,2022,2022-07-01,Dallas Wings,Connecticut Sun,College Park Center,7000,1614.0,36.15,72,87
4336,2022,2022-07-03,Minnesota Lynx,Las Vegas Aces,Target Center,18000,5827.0,57.21,77,65
4337,2022,2022-07-05,Dallas Wings,New York Liberty,College Park Center,7000,3762.0,60.02,103,64
4338,2022,2022-07-06,Washington Mystics,Chicago Sky,Entertainment & Sports Arena,4200,1849.0,54.15,74,75
4339,2022,2022-07-07,Connecticut Sun,New York Liberty,Mohegan Sun Arena,10000,4073.0,32.29,56,98
4340,2022,2022-07-08,Seattle Storm,Golden State Valkyries,Climate Pledge Arena,18000,9034.0,46.07,74,55
4341,2022,2022-07-09,Los Angeles Sparks,Phoenix Mercury,Crypto.com Arena,19000,6240.0,34.11,101,55
4342,2022,2022-07-10,Atlanta Dream,New York Liberty,Gateway Center Arena,8500,4644.0,49.66,74,80
4343,2022,2022-07-12,Golden State Valkyries,Phoenix Mercury,Chase Center,0,7053.0,44.78,70,72
4344,2022,2022-07-13,Washington Mystics,Indiana Fever,Entertainment & Sports Arena,4200,1387.0,-1.0,70,87
4345,2022,2022-07-14,Indiana Fever,Phoenix Mercury,Gainbridge Fieldhouse,20000,6435.0,40.76,68,85
4346,2022,2022-07-13,Las Vegas Aces,Washington Mystics,Michelob ULTRA Arena,12000,6867.0,39.85,65,88
4347,2022,2022-07-15,Seattle Storm,Golden State Valkyries,Climate Pledge Arena,18000,7164.0,51.4,83,74
4348,2022,2022-07-17,Dallas Wings,Phoenix Mercury,College Park Center,7000,5001.0,41.22,80,64
4349,2022,2022-07-17,Atlanta Dream,Dallas Wings,Gateway Center Arena,8500,7794.0,47.33,87,74
4350,2022,2022-07-19,Las Vegas Aces,Dallas Wings,Michelob ULTRA Arena,12000,3414.0,40.67,61,82
4351,2022,2022-07-19,Chicago Sky,Los Angeles Sparks,Wintrust Arena,10000,2916.0,35.16,79,75
4352,2022,2022-07-19,Dallas Wings,Chicago Sky,College Park Center,7000,4347.0,44.77,69,67
4353,2022,2022-07-20,Minnesota Lynx,Washington Mystics,Target Center,18000,5365.0,33.73,75,80
4354,2022,2022-07-24,Connecticut Sun,Seattle Storm,Mohegan Sun Arena,10000,5194.0,43.42,74,84
4355,2022,2022-07-25,Phoenix Mercury,Dallas Wings,Footprint Center,14000,5641.0,29.19,89,70
4356,2022,2022-07-25,Chicago Sky,Atlanta Dream,Wintrust Arena,10000,5097.0,48.59,76,73
4357,2022,2022-07-26,Chicago Sky,Las Vegas Aces,Wintrust Arena,10000,7010.0,52.45,62,85
4358,2022,2022-07-27,Washington Mystics,Connecticut Sun,Entertainment & Sports Arena,4200,1000.0,49.56,68,69
4359,2022,2022-07-29,Minnesota Lynx,Phoenix Mercury,Target Center,18000,7011.0,48.42,78,82
4360,2022,2022-07-28,Washington Mystics,Los Angeles Sparks,Entertainment & Sports Arena,4200,1000.0,42.62,89,59
4361,2022,2022-07-29,Las Vegas Aces,Golden State Valkyries,Michelob ULTRA Arena,12000,,38.88,57,80
4362,2022,2022-07-30,Washington Mystics,Atlanta Dream,Entertainment & Sports Arena,4200,2168.0,46.97,68,82
4363,2022,2022-08-02,Los Angeles Sparks,Golden State Valkyries,Crypto.com Arena,19000,11780.0,59.83,79,80
4364,2022,2022-08-01,Indiana Fever,Minnesota Lynx,Gainbridge Fieldhouse,20000,9601.0,42.21,59,69
4365,2022,2022-08-02,Atlanta Dream,Connecticut Sun,Gateway Center Arena,8500,,48.49,84,70
4366,2022,2022-08-04,Minnesota Lynx,Seattle Storm,Target Center,18000,8236.0,40.39,92,64
4367,2022,2022-08-05,Minnesota Lynx,Connecticut Sun,Target Center,18000,2405.0,38.41,60,75
4368,2022,2022-08-08,Atlanta Dream,Dallas Wings,Gateway Center Arena,8500,2966.0,50.32,79,59
4369,2022,2022-08-08,Minnesota Lynx,Dallas Wings,Target Center,18000,6827.0,41.52,66,76
4370,2022,2022-08-10,Connecticut Sun,Atlanta Dream,Mohegan Sun Arena,10000,4331.0,65.04,79,91
4371,2022,2022-08-09,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,10000,3107.0,44.7,69,84
4372,2022,2022-08-11,Phoenix Mercury,New York Liberty,Footprint Center,14000,6849.0,53.44,88,75
4373,2022,2022-08-13,Indiana Fever,Golden State Valkyries,Gainbridge Fieldhouse,20000,11081.0,40.74,74,90
4374,2022,2022-08-14,Minnesota Lynx,Indiana Fever,Target Center,18000,7617.0,49.56,73,68
4375,2022,2022-08-15,New York Liberty,Atlanta Dream,Barclays Center,17000,9844.0,55.76,91,75
4376,2022,2022-08-14,Minnesota Lynx,Los Angeles Sparks,Target Center,18000,8816.0,31.82,82,85
4377,2022,2022-08-17,Los Angeles Sparks,Minnesota Lynx,Crypto.com Arena,19000,7856.0,47.8,84,67
4378,2022,2022-08-17,Washington Mystics,Chicago Sky,Entertainment & Sports Arena,4200,2672.0,36.24,77,85
4379,2022,2022-08-20,Golden State Valkyries,Indiana Fever,Chase Center,18000,12289.0,51.87,69,81
4380,2022,2022-08-20,Atlanta Dream,Los Angeles Sparks,Gateway Center Arena,8500,2212.0,51.98,70,72
4381,2022,2022-08-20,Chicago Sky,Minnesota Lynx,Wintrust Arena,10000,3896.0,49.38,87,77
4382,2022,2022-08-22,Golden State Valkyries,Los Angeles Sparks,Chase Center,18000,,44.02,69,53
4383,2022,2022-08-22,New York Liberty,Chicago Sky,Barclays Center,17000,7100.0,45.36,75,83
4384,2022,2022-08-25,Atlanta Dream,Phoenix Mercury,Gateway Center Arena,8500,4965.0,35.31,87,65
4385,2022,2022-08-24,Las Vegas Aces,Indiana Fever,Michelob ULTRA Arena,12000,3474.0,45.01,68,83
4386,2022,2022-08-25,Washington Mystics,Dallas Wings,Entertainment & Sports Arena,4200,3164.0,58.94,79,100
4387,2022,2022-08-28,Seattle Storm,Atlanta Dream,Climate Pledge Arena,18000,6102.0,30.53,53,81
4388,2022,2022-08-27,Las Vegas Aces,Atlanta Dream,Michelob ULTRA Arena,12000,8454.0,51.1,72,94
4389,2022,2022-08-29,Los Angeles Sparks,Golden State Valkyries,Crypto.com Arena,19000,5247.0,49.85,67,72
4390,2022,2022-08-29,Golden State Valkyries,Washington Mystics,Chase Center,18000,6835.0,45.27,58,91
4391,2022,2022-09-01,Dallas Wings,Washington Mystics,College Park Center,7000,4035.0,52.78,76,69
4392,2022,2022-09-02,Indiana Fever,Minnesota Lynx,Gainbridge Fieldhouse,20000,7481.0,38.39,76,79
4393,2022,2022-09-03,Las Vegas Aces,Connecticut Sun,Michelob ULTRA Arena,12000,6669.0,30.22,83,65
4394,2022,2022-09-05,Seattle Storm,Las Vegas Aces,Climate Pledge Arena,18000,8352.0,61.78,77,88
4395,2022,2022-09-05,Connecticut Sun,Indiana Fever,Mohegan Sun Arena,10000,3273.0,43.66,74,71
4396,2022,2022-09-05,Indiana Fever,Atlanta Dream,Gainbridge Fieldhouse,20000,9290.0,61.07,63,93
4397,2022,2022-09-06,Seattle Storm,Washington Mystics,Climate Pledge Arena,18000,9190.0,46.34,69,84
4398,2022,2022-09-08,Connecticut Sun,Atlanta Dream,Mohegan Sun Arena,10000,5137.0,49.77,80,75
4399,2022,2022-09-10,Las Vegas Aces,Minnesota Lynx,Michelob ULTRA Arena,12000,6617.0,54.35,70,72
4400,2022,2022-09-10,Dallas Wings,Seattle Storm,College Park Center,7000,3930.0,36.41,79,61
4401,2022,2022-09-10,Chicago Sky,Minnesota Lynx,Wintrust Arena,10000,,41.93,66,66
4402,2022,2022-09-13,Seattle Storm,Washington Mystics,Climate Pledge Arena,18000,,38.89,86,61
4403,2022,2022-09-14,Indiana Fever,New York Liberty,Gainbridge Fieldhouse,20000,14728.0,59.61,72,86
4404,2022,2022-09-16,Golden State Valkyries,Chicago Sky,Chase Center,18000,11394.0,43.38,79,68
4405,2022,2022-09-16,Chicago Sky,Dallas Wings,Wintrust Arena,10000,4247.0,57.31,73,74
4406,2022,2022-09-17,Chicago Sky,Los Angeles Sparks,Wintrust Arena,10000,4303.0,37.15,89,61
4407,2022,2022-09-19,Los Angeles Sparks,Connecticut Sun,Crypto.com Arena,19000,7650.0,46.04,70,82
4408,2022,2022-09-18,Golden State Valkyries,Los Angeles Sparks,Chase Center,18000,7699.0,62.03,69,79
4409,2022,2022-09-21,Seattle Storm,Indiana Fever,Climate Pledge Arena,18000,7827.0,50.67,60,90
4410,2022,2022-09-21,Dallas Wings,Los Angeles Sparks,College Park Center,7000,3008.0,50.33,71,67
4411,2022,2022-09-21,Indiana Fever,Atlanta Dream,Gainbridge Fieldhouse,20000,8627.0,43.17,73,57
4412,2022,2022-09-22,Golden State Valkyries,Las Vegas Aces,Chase Center,18000,8604.0,28.15,85,71
4413,2022,2022-09-24,Las Vegas Aces,Golden State Valkyries,Michelob ULTRA Arena,12000,5812.0,47.11,58,66
4414,2022,2022-09-24,Washington Mystics,Seattle Storm,Entertainment & Sports Arena,4200,2353.0,39.89,82,63
4415,2022,2022-09-26,Atlanta Dream,Phoenix Mercury,Gateway Center Arena,8500,3506.0,59.69,83,72
4416,2022,2022-09-27,Dallas Wings,Chicago Sky,College Park Center,7000,2937.0,45.54,82,89
4417,2022,2022-09-29,Los Angeles Sparks,Phoenix Mercury,Crypto.com Arena,19000,6526.0,53.26,73,93
4418,2022,2022-09-30,Minnesota Lynx,Los Angeles Sparks,Target Center,18000,8437.0,59.0,67,80
4419,2022,2022-10-02,Dallas Wings,Chicago Sky,College Park Center,7000,2550.0,55.46,68,83
4420,2022,2022-10-02,Indiana Fever,Chicago Sky,Gainbridge Fieldhouse,20000,12195.0,46.69,58,73
4421,2022,2022-10-03,Atlanta Dream,Seattle Storm,Gateway Center Arena,0,5553.0,55.27,87,79
4422,2022,2022-10-03,Dallas Wings,Indiana Fever,College Park Center,7000,2309.0,56.56,78,66
4423,2022,2022-10-05,Phoenix Mercury,New York Liberty,Footprint Center,14000,7210.0,40.17,70,84
4424,2022,2022-10-05,Phoenix Mercury,Los Angeles Sparks,Footprint Center,14000,6602.0,48.06,84,61
4425,2022,2022-10-06,Connecticut Sun,Phoenix Mercury,Mohegan Sun Arena,10000,2881.0,45.24,84,65
4426,2022,2022-10-07,Las Vegas Aces,Connecticut Sun,Michelob ULTRA Arena,12000,4961.0,44.26,84,76
4427,2022,2022-10-10,Indiana Fever,Chicago Sky,Gainbridge Fieldhouse,20000,,45.69,84,70
4428,2022,2022-10-10,Dallas Wings,Las Vegas Aces,College Park Center,7000,,55.68,67,77
4429,2022,2022-10-11,Minnesota Lynx,Golden State Valkyries,Target Center,18000,9558.0,48.08,78,85
4430,2022,2022-10-13,Phoenix Mercury,Indiana Fever,Footprint Center,14000,4214.0,47.85,81,78
4431,2022,2022-10-14,New York Liberty,Minnesota Lynx,Barclays Center,17000,9204.0,43.5,89,69
4432,2022,2022-10-14,Atlanta Dream,Las Vegas Aces,Gateway Center Arena,8500,3176.0,41.74,74,62
4433,2022,2022-10-15,Phoenix Mercury,Connecticut Sun,Footprint Center,14000,6224.0,51.57,81,64
4434,2022,2022-10-17,Phoenix Mercury,New York Liberty,Footprint Center,14000,5648.0,51.49,75,63
4435,2022,2022-10-19,Minnesota Lynx,Seattle Storm,Target Center,18000,4874.0,35.99,81,64
4436,2022,2022-10-19,New York Liberty,Los Angeles Sparks,Barclays Center,17000,5895.0,46.97,85,48
4437,2022,2022-10-21,Washington Mystics,Golden State Valkyries,Entertainment & Sports Arena,4200,1000.0,45.59,88,85
4438,2022,2022-10-21,Minnesota Lynx,Golden State Valkyries,Target Center,18000,7455.0,62.46,54,76
4439,2022,2022-10-22,Phoenix Mercury,Golden State Valkyries,Footprint Center,14000,,47.82,77,59
4440,2022,2022-10-23,Dallas Wings,Connecticut Sun,College Park Center,7000,4230.0,53.17,69,81
4441,2022,2022-10-24,Indiana Fever,Las Vegas Aces,Gainbridge Fieldhouse,20000,5193.0,38.58,77,83
4442,2022,2022-10-27,Atlanta Dream,Los Angeles Sparks,Gateway Center Arena,8500,4012.0,39.48,105,61
4443,2022,2022-10-27,Dallas Wings,Chicago Sky,College Park Center,7000,4733.0,45.71,81,64
4444,2022,2022-10-27,New York Liberty,Chicago Sky,Barclays Center,17000,4806.0,35.79,75,87
4445,2022,2022-10-28,Chicago Sky,Seattle Storm,Wintrust Arena,10000,5706.0,41.53,75,72
4446,2022,2022-10-31,Los Angeles Sparks,Dallas Wings,Crypto.com Arena,19000,8463.0,44.69,69,72
4447,2022,2022-10-31,Minnesota Lynx,Chicago Sky,Target Center,18000,10598.0,65.45,76,90
4448,2022,2022-11-02,Indiana Fever,Connecticut Sun,Gainbridge Fieldhouse,20000,10841.0,53.47,81,64
4449,2022,2022-11-03,Indiana Fever,Las Vegas Aces,Gainbridge Fieldhouse,20000,9490.0,59.02,72,80
4450,2022,2022-11-04,Connecticut Sun,Phoenix Mercury,Mohegan Sun Arena,10000,3481.0,41.08,65,77
